id scale ngroups work_mem enable_incrementalsort max_workers incremental partial ios table run duration
75 1000000 10 128MB on 2 1 0 1 s_3 1 328.438
75 1000000 10 128MB on 2 1 0 1 s_3 2 328.352
75 1000000 10 128MB on 2 1 0 1 s_3 3 328.314
75 1000000 10 128MB on 2 1 0 1 s_3 4 328.291
75 1000000 10 128MB on 2 1 0 1 s_3 5 328.313
76 1000000 10 128MB off 2 0 0 0 s_1 1 303.275
76 1000000 10 128MB off 2 0 0 0 s_1 2 302.388
76 1000000 10 128MB off 2 0 0 0 s_1 3 303.555
76 1000000 10 128MB off 2 0 0 0 s_1 4 302.031
76 1000000 10 128MB off 2 0 0 0 s_1 5 302.252
77 1000000 10 128MB off 2 0 0 0 s_2 1 354.175
77 1000000 10 128MB off 2 0 0 0 s_2 2 353.517
77 1000000 10 128MB off 2 0 0 0 s_2 3 354.289
77 1000000 10 128MB off 2 0 0 0 s_2 4 353.117
77 1000000 10 128MB off 2 0 0 0 s_2 5 353.348
78 1000000 10 128MB off 2 0 0 0 s_3 1 425.335
78 1000000 10 128MB off 2 0 0 0 s_3 2 425.072
78 1000000 10 128MB off 2 0 0 0 s_3 3 425.003
78 1000000 10 128MB off 2 0 0 0 s_3 4 425.608
78 1000000 10 128MB off 2 0 0 0 s_3 5 425.066
79 1000000 10 256MB on 2 0 0 0 s_1 1 305.757
79 1000000 10 256MB on 2 0 0 0 s_1 2 305.477
79 1000000 10 256MB on 2 0 0 0 s_1 3 304.589
79 1000000 10 256MB on 2 0 0 0 s_1 4 305.477
79 1000000 10 256MB on 2 0 0 0 s_1 5 304.716
80 1000000 10 256MB on 2 1 0 1 s_2 1 315.118
80 1000000 10 256MB on 2 1 0 1 s_2 2 314.998
80 1000000 10 256MB on 2 1 0 1 s_2 3 315.134
80 1000000 10 256MB on 2 1 0 1 s_2 4 315.044
80 1000000 10 256MB on 2 1 0 1 s_2 5 315.159
81 1000000 10 256MB on 2 1 0 1 s_3 1 328.359
81 1000000 10 256MB on 2 1 0 1 s_3 2 328.351
81 1000000 10 256MB on 2 1 0 1 s_3 3 328.442
81 1000000 10 256MB on 2 1 0 1 s_3 4 328.427
81 1000000 10 256MB on 2 1 0 1 s_3 5 328.455
82 1000000 10 256MB off 2 0 0 0 s_1 1 303.299
82 1000000 10 256MB off 2 0 0 0 s_1 2 303.279
82 1000000 10 256MB off 2 0 0 0 s_1 3 303.377
82 1000000 10 256MB off 2 0 0 0 s_1 4 303.583
82 1000000 10 256MB off 2 0 0 0 s_1 5 303.500
83 1000000 10 256MB off 2 0 0 0 s_2 1 354.533
83 1000000 10 256MB off 2 0 0 0 s_2 2 354.347
83 1000000 10 256MB off 2 0 0 0 s_2 3 354.461
83 1000000 10 256MB off 2 0 0 0 s_2 4 354.122
83 1000000 10 256MB off 2 0 0 0 s_2 5 354.112
84 1000000 10 256MB off 2 0 0 0 s_3 1 425.376
84 1000000 10 256MB off 2 0 0 0 s_3 2 425.114
84 1000000 10 256MB off 2 0 0 0 s_3 3 425.194
84 1000000 10 256MB off 2 0 0 0 s_3 4 425.364
84 1000000 10 256MB off 2 0 0 0 s_3 5 425.249
85 1000000 100 4MB on 0 1 0 1 s_1 1 358.768
